City_ID,City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
664,664,Lere,NG,10.387,8.5726,71.28,83,97,3.65,overcast clouds
665,665,Cocobeach,GA,1.0002,9.5823,80.53,88,46,5.37,scattered clouds
666,666,Tabuk,PH,17.4189,121.4443,92.16,52,97,2.62,overcast clouds
667,667,Araras,BR,-22.3569,-47.3842,52.65,81,0,1.95,clear sky
668,668,Imeni Poliny Osipenko,RU,52.4201,136.4853,76.28,42,100,11.74,overcast clouds
669,669,Salinas,US,36.6777,-121.6555,67.01,70,1,9.22,clear sky
670,670,Guarapari,BR,-20.6667,-40.4975,67.89,83,48,4.94,scattered clouds
671,671,Zelenyy Bor,RU,53.6667,91.6667,64.42,50,14,4.12,few clouds
672,672,Muzhi,RU,65.3667,64.6667,68.65,64,64,15.46,broken clouds
673,673,Kilgore,US,32.3863,-94.8758,81.23,78,1,0.0,clear sky
674,674,Correntina,BR,-13.3433,-44.6367,71.65,58,66,4.03,broken clouds
675,675,Del Rio,US,29.3627,-100.8968,87.42,46,1,11.5,clear sky
676,676,Salamiyah,SY,35.0113,37.0532,67.19,69,0,15.9,clear sky
677,677,Nuzvid,IN,16.7833,80.85,83.25,75,100,11.3,moderate rain
678,678,Yarada,IN,17.65,83.2667,88.12,58,75,11.5,broken clouds
679,679,Baripada,IN,21.935,86.7214,88.54,60,100,3.6,moderate rain
680,680,San Mateo Del Mar,MX,16.2,-95.0,80.28,79,100,13.13,overcast clouds
681,681,Puerto Lempira,HN,15.2667,-83.7667,77.04,92,96,7.07,overcast clouds
682,682,Rosetta,EG,31.4044,30.4164,71.87,74,0,6.8,clear sky
683,683,Swan Hill,AU,-35.3378,143.5544,62.55,56,89,13.38,overcast clouds
684,684,Joao Pinheiro,BR,-17.7425,-46.1725,63.55,67,48,5.35,scattered clouds
685,685,Calama,CL,-22.4667,-68.9333,46.89,29,0,16.11,clear sky
686,686,Rabo De Peixe,PT,37.8,-25.5833,65.71,88,40,4.61,scattered clouds
687,687,Strezhevoy,RU,60.7333,77.5889,75.18,46,56,10.29,broken clouds
688,688,Gouyave,GD,12.1646,-61.7296,80.08,76,53,19.08,broken clouds
689,689,Codrington,AU,-38.2667,141.9667,56.1,75,99,7.87,light rain
690,690,Opuwo,,-18.0607,13.84,53.13,35,0,4.61,clear sky
